,title,author,publisher,res_page,PNLedition,age_recom,theme,1st_author,other_authors
122,A namorada japonesa do meu avô,José Fanha ; il. Sandra Serra,"Alfragide : Gailivro, 2016",7,Antes 2017,9 - 11 anos,Literatura,José Fanha , il. Sandra Serra
123,Cinco Pais Natais e tudo o mais,Mnuela Castro Neves ; il. Maria Bouza,"[S.l.] : Máquina de voar, 2016",7,Antes 2017,9 - 11 anos,Literatura,Mnuela Castro Neves , il. Maria Bouza
124,"Minas, o lápis professor",Susana Cardoso Ferreira ; il. Susana Cardoso Ferreira e Rodrigo Maia,"Alfragide : Oficina do Livro, 2016",7,Antes 2017,9 - 11 anos,Literatura,Susana Cardoso Ferreira , il. Susana Cardoso Ferreira e Rodrigo Maia
125,Mistérios,Matilde Rosa Araújo ; il. Alice Jorge,"Lisboa : Livros Horizonte, 2016",7,Antes 2017,9 - 11 anos,Literatura,Matilde Rosa Araújo , il. Alice Jorge
126,Balunário (ou o lugar dos balões perdidos),Maria Clementina ; il. Pedro Rocha e Mello,"Lisboa : Chiado Ed., 2016",7,Antes 2017,9 - 11 anos,Literatura,Maria Clementina , il. Pedro Rocha e Mello
127,Confusão no corredor dos enlatados,[texto] José Luís Peixoto ; [il.] Catarina Bakker,"[S.l. : s.n.], 2016",7,Antes 2017,9 - 11 anos,Literatura,[texto] José Luís Peixoto , [il.] Catarina Bakker
128,O grilo verde,António Mota ; il. Elsa Navarro,"Alfragide : Asa II, 2016",7,Antes 2017,9 - 11 anos,Literatura,António Mota , il. Elsa Navarro
129,Zoëlógica,Patrícia Portela,ISBN: 978-972-21-2831-5,7,Antes 2017,9 - 11 anos,Literatura,Patrícia Portela,
130,"Socorro, a minha mãe está avariada!",Álvaro Magalhães ; il. Carlos J. Campos,"Porto : Porto Ed., 2016",7,Antes 2017,9 - 11 anos,Literatura,Álvaro Magalhães , il. Carlos J. Campos
131,A bicicleta que tinha bigodes : estórias sem luz elétrica,Ondjaki ; il. António Jorge Gonçalves,"Alfragide : Caminho, 2016",7,Antes 2017,9 - 11 anos,Literatura,Ondjaki , il. António Jorge Gonçalves
132,Números com histórias,Luísa Ducla Soares ; il. Célia Fernandes,"Porto : Porto Ed., 2016",7,Antes 2017,9 - 11 anos,Literatura,Luísa Ducla Soares , il. Célia Fernandes
133,O gato e o escuro,Mia Couto ; il. Danuta Wojciechowska,"Alfragide : Caminho, imp. 2016",7,Antes 2017,9 - 11 anos,Literatura,Mia Couto , il. Danuta Wojciechowska
134,O rapaz e o robô,Luísa Ducla Soares ; il. Rodrigo Folgueira,"Porto : Porto Ed., 2016",7,Antes 2017,9 - 11 anos,Literatura,Luísa Ducla Soares , il. Rodrigo Folgueira
135,O tio desafio,"[texto] Ana Maria Magalhães, Isabel Alçada ; [il.] Carla Nazareth","[S.l. : s.n.], 2016",7,Antes 2017,9 - 11 anos,Literatura,"[texto] Ana Maria Magalhães, Isabel Alçada ", [il.] Carla Nazareth
136,O paraíso são os outros,Valter Hugo Mãe ; il. de Esgar Acelerado,"Porto : Porto Ed., 2016",7,Antes 2017,9 - 11 anos,Literatura,Valter Hugo Mãe , il. de Esgar Acelerado
137,A menina que sorria a dormir,Isabel Zambujal ; il. de Helena Nogueira,"Alfragide : Oficina do Livro, 2016",7,Antes 2017,9 - 11 anos,Literatura,Isabel Zambujal , il. de Helena Nogueira
138,Harry Potter e o príncipe misterioso,J. K. Rowling ; trad. de Alice Rocha... [et al.] ; coord. de Isabel Nunes,"Barcarena : Presença, 2016",7,Antes 2017,9 - 11 anos,Literatura,J. K. Rowling , trad. de Alice Rocha... [et al.] ; coord. de Isabel Nunes
139,As visitas do Pai Natal,José Viale Moutinho ; il. Abigail Ascenso,"Amadora : Booksmile, 2016",7,Antes 2017,9 - 11 anos,Literatura,José Viale Moutinho , il. Abigail Ascenso
140,A familia que não cabia dentro de casa,Alexandre  Honrado ; il. de Rogério Taveira,"Lisboa : Planeta Manuscrito, 2016",8,Antes 2017,9 - 11 anos,Literatura,Alexandre  Honrado , il. de Rogério Taveira
141,"Tiago, o colecionador-quase-nuvem",Vanessa Mendes Martins ; il. Marta Madureira,ISBN: 978-989-99586-4-7,8,Antes 2017,9 - 11 anos,Literatura,Vanessa Mendes Martins , il. Marta Madureira
142,Ulisses,Maria Alberta Menéres ; il. L Filipe dos Santos,"Porto : Porto Ed., 2016",8,Antes 2017,9 - 11 anos,Literatura,Maria Alberta Menéres , il. L Filipe dos Santos
143,A contradição humana : com o devido espírito de contradição,Afonso Cruz,"Alfragide : Caminho, imp. 2016",8,Antes 2017,9 - 11 anos,Literatura,Afonso Cruz,
144,A terrível tia Alberta,David Walliams ; il. Tony Ross ; trad. Rita Amaral,"Porto : Porto Ed., 2016",8,Antes 2017,9 - 11 anos,Literatura,David Walliams , il. Tony Ross ; trad. Rita Amaral
145,Diário inventado de um menino já crescido,texto José Fanha ; il. de João Fanha,"Alfragide : Gailivro, 2016",8,Antes 2017,9 - 11 anos,Literatura,texto José Fanha , il. de João Fanha
146,A árvore generosa,Shel Silverstein ; trad. Miguel Gouveia,"Figueira da Foz : Bruaá, 2016",8,Antes 2017,9 - 11 anos,Literatura,Shel Silverstein , trad. Miguel Gouveia
147,Robinson Crusoé,Daniel Defoe ; adapt. John Lang ; il. Rui Junqueira,"Porto : Porto Ed., 2016",8,Antes 2017,9 - 11 anos,Literatura,Daniel Defoe , adapt. John Lang ; il. Rui Junqueira
148,O Colégio das Quatro Torres,Enid Blyton ; il. Patrícia Furtado ; trad. Susana Ferreira e Bárbara Soares,"Alfragide : Oficina do Livro, 2016",8,Antes 2017,9 - 11 anos,Literatura,Enid Blyton , il. Patrícia Furtado ; trad. Susana Ferreira e Bárbara Soares
149,Letras com histórias,Catarina Águas ; il. Elsa Fernandes,"Porto : Porto Ed., imp. 2016",8,Antes 2017,9 - 11 anos,Literatura,Catarina Águas , il. Elsa Fernandes
150,A ilha perdida,"Capitão Nemo ; trad. Maria da Graça Pinhão, João Quina Edições","Lisboa : Planeta, 2016",8,Antes 2017,9 - 11 anos,Literatura,Capitão Nemo ," trad. Maria da Graça Pinhão, João Quina Edições"
151,As gémeas voltam ao colégio,Enid Blyton ; trad. Susana Ferreira e Bárbara Soares,"Alfragide : Oficina do Livro, 2016",8,Antes 2017,9 - 11 anos,Literatura,Enid Blyton , trad. Susana Ferreira e Bárbara Soares
152,O dragão,Luísa Ducla Soares ; il. Ana Afonso,"Porto : Porto Ed., 2016",8,Antes 2017,9 - 11 anos,Literatura,Luísa Ducla Soares , il. Ana Afonso
153,Queres ouvir? Eu conto,Irene Lisboa ; org. e nota introd. Paula Morão ; pref. Violante Florêncio ; il. Manuela Bacelar,"Lisboa : Presença, 2016",8,Antes 2017,9 - 11 anos,Literatura,Irene Lisboa , org. e nota introd. Paula Morão ; pref. Violante Florêncio ; il. Manuela Bacelar
154,Robinson Crusoé,Daniel Defoe ; adapt. John Lang ; il. Luís França,"Lisboa : Lisboa Ed., 2016",8,Antes 2017,9 - 11 anos,Literatura,Daniel Defoe , adapt. John Lang ; il. Luís França
155,Contos e lendas de Portugal e do mundo,sel. e adapt. e reconto de João Pedro Mésseder e Isabel Ramalhete ; il. Fátima Afonso,"Porto : Porto Ed., imp. 2016",8,Antes 2017,9 - 11 anos,Literatura,sel. e adapt. e reconto de João Pedro Mésseder e Isabel Ramalhete , il. Fátima Afonso
156,Daqui ninguém passa,Isabel Minhós Martins ; il. Bernardo P. Carvalho,"Carcavelos : Planeta Tangerina, 2016",8,Antes 2017,9 - 11 anos,Literatura,Isabel Minhós Martins , il. Bernardo P. Carvalho
157,Robertices,Luísa Dacosta ; il. Cristina Valadas,"Alfragide : Asa II, 2016",8,Antes 2017,9 - 11 anos,Literatura,Luísa Dacosta , il. Cristina Valadas
158,História com recadinho,Luísa Dacosta ; il. Cristina Valadas,"Alfragide : Asa II, 2016",8,Antes 2017,9 - 11 anos,Literatura,Luísa Dacosta , il. Cristina Valadas
159,Os cúmulos,José Jorge Letria ; il. José Miguel Ribeiro,"Amadora : Booksmile, 2016",8,Antes 2017,9 - 11 anos,Literatura,José Jorge Letria , il. José Miguel Ribeiro
160,A aldeia da esperança,"Lourenço Macedo Santos, Maria da Paz Braga, Pedro Queirós ; il. Pedro Benvindo","[Lisboa] : Manuscrito, cop. 2016",9,Antes 2017,9 - 11 anos,Literatura,"Lourenço Macedo Santos, Maria da Paz Braga, Pedro Queirós ", il. Pedro Benvindo
161,O livro inclinado,de Peter Newell,"Lisboa : Orfeu Negro, imp. 2016",9,Antes 2017,9 - 11 anos,Literatura,de Peter Newell,
162,O segundo ano no Colégio das Quatro Torres,Enid Blyton ; trad. Susana Ferreira e Bárbara Soares,"Alfragide : Oficina do Livro, 2016",9,Antes 2017,9 - 11 anos,Literatura,Enid Blyton , trad. Susana Ferreira e Bárbara Soares
163,A vida difícil de uma manteigueira,[texto] Isabel Zambujal ; [il.] Rodrigo Goulão de Sousa,"[S.l. : s.n.], 2016",9,Antes 2017,9 - 11 anos,Literatura,[texto] Isabel Zambujal , [il.] Rodrigo Goulão de Sousa
164,Teatro às três pancadas,António Torrado ; il. de António Pilar,"Alfragide : Caminho, 2016",9,Antes 2017,9 - 11 anos,Literatura,António Torrado , il. de António Pilar
165,Pablo Ruiz Picasso,texto Margarida Fonseca Santos ; il. Vasco Gargalo  ,"Lisboa : Pass, 2016",9,Antes 2017,9 - 11 anos,Literatura,texto Margarida Fonseca Santos , il. Vasco Gargalo  
166,A casa que voou,texto Davide Cali ; il. Catarina Sobral ; trad. e rev. Helder Guégués,"Figueira da Foz : Bruaá, 2015",9,Antes 2017,9 - 11 anos,Literatura,texto Davide Cali , il. Catarina Sobral ; trad. e rev. Helder Guégués
167,A bruxa Cartuxa na ilha do tesouro,Ana Maria Magalhães e Isabel Alçada ; il. Carlos Marques,ISBN: 978-972-21-2736-3,9,Antes 2017,9 - 11 anos,Literatura,Ana Maria Magalhães e Isabel Alçada , il. Carlos Marques
168,Pelos teus lindos olhos,Álvaro Magalhães,"Porto : Asa, 2015",9,Antes 2017,9 - 11 anos,Literatura,Álvaro Magalhães,
169,Contos e lendas de Portugal e do mundo,"sel., adapt. e recontado por João Pedro Mésseder e Isabel Ramalhete ; il. Maria João Lopes",ISBN: 978-972-0-72670-4,9,Antes 2017,9 - 11 anos,Literatura,"sel., adapt. e recontado por João Pedro Mésseder e Isabel Ramalhete ", il. Maria João Lopes
170,Fábulas de La Fontaine para miúdas e miúdos 2,il. Maria Sassetti,ISBN: 978-989-622-681-7,9,Antes 2017,9 - 11 anos,Literatura,il. Maria Sassetti,
171,A caixa da Avó Maria,texto de Leonor Mexia ; il. Sónia Cântara ; [prol. Luísa Beltrão],ISBN: 978-972-0-72011-5,9,Antes 2017,9 - 11 anos,Literatura,texto de Leonor Mexia , il. Sónia Cântara ; [prol. Luísa Beltrão]
172,A mata dos medos,Álvaro Magalhães,"Alfragide : Asa II, 2015",9,Antes 2017,9 - 11 anos,Literatura,Álvaro Magalhães,
173,O castelo de gelo,Irene Adler ; il. Iacopo Bruno,"Barcarena : Jacarandá, 2015",9,Antes 2017,9 - 11 anos,Literatura,Irene Adler , il. Iacopo Bruno
174,A maior flor do mundo,José Saramago ; il. João Caetano,"Porto : Porto Ed., imp. 2015",9,Antes 2017,9 - 11 anos,Literatura,José Saramago , il. João Caetano
175,O pato amarelo e o gato riscado,Manuela Castro Neves : il. Madalena Matoso,ISBN: 978-972-21-2775-2,9,Antes 2017,9 - 11 anos,Literatura,Manuela Castro Neves : il. Madalena Matoso,
176,Bartolina busca-pé... e o Zé!,Susana Cardoso Ferreira ; Il. José Cardoso,"[S.l. : s.n.], 2015",9,Antes 2017,9 - 11 anos,Literatura,Susana Cardoso Ferreira , Il. José Cardoso
177,Uma aventura na pousada misteriosa,"Ana Maria Magalhães, Isabel Alçada ; il. de Arlindo Fagundes",ISBN: 978-972-21-2734-9,9,Antes 2017,9 - 11 anos,Literatura,"Ana Maria Magalhães, Isabel Alçada ", il. de Arlindo Fagundes
178,As aventuras de Pinóquio,Carlo Collodi e Roberto Innocenti ; des. por Rita Marshall ; trad. Simonetta Neto,"Matosinhos : Kalandraka, 2015",9,Antes 2017,9 - 11 anos,Literatura,Carlo Collodi e Roberto Innocenti , des. por Rita Marshall ; trad. Simonetta Neto
179,O menino que não queria crescer,Maria Clementina ; il. Diogo Muñoz,"Lisboa : Chiado Ed., 2015",9,Antes 2017,9 - 11 anos,Literatura,Maria Clementina , il. Diogo Muñoz
180,A avó adormecida,"Roberto Parmeggiani ; il. João Vaz de Carvalho ; trad. Ana M. Noronha, Pia Mastrangelo","Matosinhos : Kalandraka, 2015",10,Antes 2017,9 - 11 anos,Literatura,Roberto Parmeggiani ," il. João Vaz de Carvalho ; trad. Ana M. Noronha, Pia Mastrangelo"
181,O principezinho,Antoine de Saint-Exupéry ; trad. de Ana Cunha Ribeiro,"Lisboa : 11x17, 2015",10,Antes 2017,9 - 11 anos,Literatura,Antoine de Saint-Exupéry , trad. de Ana Cunha Ribeiro
182,A menina do mar,Sophia de Mello Breyner Andresen ; il. Fernanda Fragateiro,"Porto : Porto Ed., D.L. 2015",10,Antes 2017,9 - 11 anos,Literatura,Sophia de Mello Breyner Andresen , il. Fernanda Fragateiro
183,A árvore,Sophia de Mello Breyner Andresen ; il. Teresa Lima,"Porto : Porto Ed., 2015",10,Antes 2017,9 - 11 anos,Literatura,Sophia de Mello Breyner Andresen , il. Teresa Lima
184,O principezinho : com aguarelas do autor,"Antoine de Saint-Exupéry ; trad. Rui Santana Brito, Manuel S. Fonseca","Lisboa : Guerra e Paz, 2015",10,Antes 2017,9 - 11 anos,Literatura,Antoine de Saint-Exupéry ," trad. Rui Santana Brito, Manuel S. Fonseca"
185,O cavalinho de pau do menino Jesus e outros contos de Natal,Manuel António Pina ; il. Inês do Carmo,ISBN: 978-972-0-71879-2,10,Antes 2017,9 - 11 anos,Literatura,Manuel António Pina , il. Inês do Carmo
186,Salta para o saco!,António Torrado ; il. de Carlos Barradas,ISBN: 978-972-21-2763-9,10,Antes 2017,9 - 11 anos,Literatura,António Torrado , il. de Carlos Barradas
187,O principezinho : com aguarelas do autor,Antoine de Saint-Exupéry ; trad. Alexandra Guimarães,"Porto : Porto Ed., 2015",10,Antes 2017,9 - 11 anos,Literatura,Antoine de Saint-Exupéry , trad. Alexandra Guimarães
188,O caso do último dinossauro,Mafalda Moutinho ; il. Umberto Stagni,"Lisboa : Dom Quixote, 2015",10,Antes 2017,9 - 11 anos,Literatura,Mafalda Moutinho , il. Umberto Stagni
189,Deus e eu,Maria Teresa Maia Gonzalez ; il. Cristina Malaquias,"Prior Velho : Paulinas, 2015",10,Antes 2017,9 - 11 anos,Literatura,Maria Teresa Maia Gonzalez , il. Cristina Malaquias
190,Pequenas histórias da mitologia,João Manuel Ribeiro,"Alcochete : Trinta Por Uma Linha, 2015",10,Antes 2017,9 - 11 anos,Literatura,João Manuel Ribeiro,
191,O tempo do gigante,"texto Carmen Chica, Manuel Marsol ; il. Manuel Marsol ; trad. Carla Oliveira","Lisboa : Orfeu Negro, 2015",10,Antes 2017,9 - 11 anos,Literatura,"texto Carmen Chica, Manuel Marsol ", il. Manuel Marsol ; trad. Carla Oliveira
192,A viúva e o papagaio : uma história verídica,Virginia Woolf ; adaptação à língua portuguesa Alexandra Guimarães ; il. Aurélie de Sousa,"Porto : Porto Ed., 2015",10,Antes 2017,9 - 11 anos,Literatura,Virginia Woolf , adaptação à língua portuguesa Alexandra Guimarães ; il. Aurélie de Sousa
193,Dança,João Fazenda,"Lisboa : Pato Lógico, 2015",10,Antes 2017,9 - 11 anos,Literatura,João Fazenda,
194,Vazio,Catarina Sobral,"Lisboa : Pato Lógico, 2015",10,Antes 2017,9 - 11 anos,Literatura,Catarina Sobral,
195,Capital,Afonso Cruz,"Lisboa : Pato Lógico, 2015",10,Antes 2017,9 - 11 anos,Literatura,Afonso Cruz,
196,Não fiz os trabalhos de casa porque...,Davide Cali ; il. Benjamin Chaud ; adapt. do lettering Catarina Sobral ; trad. Rui Lopes,"Lisboa : Orfeu Negro, 2015",10,Antes 2017,9 - 11 anos,Literatura,Davide Cali , il. Benjamin Chaud ; adapt. do lettering Catarina Sobral ; trad. Rui Lopes
197,"José, o menino do suspiro",Natacha Summer Ferreira ; il. Tiago Colaço,"Lisboa : Plátano, 2015",10,Antes 2017,9 - 11 anos,Literatura,Natacha Summer Ferreira , il. Tiago Colaço
198,Harry Potter e a ordem de Fénix,J. K. Rowling ; trad. de Isabel Fraga... [et al.],"Barcarena : Presença, 2016",10,Antes 2017,9 - 11 anos,Literatura,J. K. Rowling , trad. de Isabel Fraga... [et al.]
199,A magia das cartas,Margarida Fonseca Santos ; il. Carla Nazareth,ISBN: 978-972-8968-75-5,10,Antes 2017,9 - 11 anos,Literatura,Margarida Fonseca Santos , il. Carla Nazareth
200,O principezinho,Antoine de Saint-Exupéry ; trad. Ana Saldanha ; pref. Álvaro Magalhães,"Amadora : Booksmile, 2015",11,Antes 2017,9 - 11 anos,Literatura,Antoine de Saint-Exupéry , trad. Ana Saldanha ; pref. Álvaro Magalhães
201,Ynari : a menina das cinco tranças,Ondjaki ; il. Danuta Wojciechowska,"Lisboa : Caminho, 2015",11,Antes 2017,9 - 11 anos,Literatura,Ondjaki , il. Danuta Wojciechowska
202,Contos e lendas de Portugal e do mundo,"sel., adapt. e recontado por João Pedro Mésseder e Isabel Ramalhete ; il. Maria João Lopes","Porto : Porto Ed., 2015",11,Antes 2017,9 - 11 anos,Literatura,"sel., adapt. e recontado por João Pedro Mésseder e Isabel Ramalhete ", il. Maria João Lopes
203,O dia do terramoto,"Ana Maria Magalhães, Isabel Alçada ; il. Arlindo Fagundes","Alfragide : Caminho, imp. 2015",11,Antes 2017,9 - 11 anos,Literatura,"Ana Maria Magalhães, Isabel Alçada ", il. Arlindo Fagundes
204,Lendas e romances,Luísa Ducla Soares ; mús. Daniel Completo ; il. Ana Cristina Completo,ISBN: 978-989-20-3223-8,11,Antes 2017,9 - 11 anos,Literatura,Luísa Ducla Soares , mús. Daniel Completo ; il. Ana Cristina Completo
205,História da formiga e da cigarra que não foi na cantiga,Maria da Conceição Vicente ; il. Cátia Vidinhas,"Alcochete : Trinta Por Uma Linha, 2016",11,Antes 2017,9 - 11 anos,Literatura,Maria da Conceição Vicente , il. Cátia Vidinhas
206,As viagens de Gulliver com escala em Portugal,Luísa Ducla Soares ; il. Ângela Vieira,"Porto : Porto Ed., 2015",11,Antes 2017,9 - 11 anos,Literatura,Luísa Ducla Soares , il. Ângela Vieira
207,A cantora deitada,Sandro William Junqueira ; il. Maria João Lima,"Alfragide : Caminho, cop. 2015",11,Antes 2017,9 - 11 anos,Literatura,Sandro William Junqueira , il. Maria João Lima
208,Histórias de um leque mágico,Rosário Alçada Araújo ; il. de Carla Nazareth,"Alfragide : Gailivro, 2015",11,Antes 2017,9 - 11 anos,Literatura,Rosário Alçada Araújo , il. de Carla Nazareth
209,Quero ser escritor! : manual de escrita criativa para todas as idades,Margarida Fonseca Santos e Elsa Serra,"Alfragide : Oficina do Livro, 2015",11,Antes 2017,9 - 11 anos,Literatura,Margarida Fonseca Santos e Elsa Serra,
210,A escritora vem à minha escola!,"Margarida Fonseca Santos, Maria Teresa Maia Gonzalez",ISBN: 978-972-22-3161-9,11,Antes 2017,9 - 11 anos,Literatura,"Margarida Fonseca Santos, Maria Teresa Maia Gonzalez",
211,Três histórias do futuro,Luísa Ducla Soares ; il. Alexandre Vieira,ISBN: 978-972-0-72853-1,11,Antes 2017,9 - 11 anos,Literatura,Luísa Ducla Soares , il. Alexandre Vieira
212,Maria Pandorca,António Mota ; il. de Júlio Vanzeler,"Alfragide : Asa II, 2015",11,Antes 2017,9 - 11 anos,Literatura,António Mota , il. de Júlio Vanzeler
213,A rosa do Egito,Álvaro Magalhães,"Alfregide : Asa II, 2015",11,Antes 2017,9 - 11 anos,Literatura,Álvaro Magalhães,
214,D. Dinis,Paulo Serra ; il. Alexandra Agostinho,"Lisboa : Didáctica, 2015",11,Antes 2017,9 - 11 anos,Literatura,Paulo Serra , il. Alexandra Agostinho
215,O papiro de César,texto Jean-Yves Ferri ; des. Didier Conrad ; trad. Maria José Pereira e Paula Caetano,"Alfragide : Asa II, 2015",11,Antes 2017,9 - 11 anos,Literatura,texto Jean-Yves Ferri , des. Didier Conrad ; trad. Maria José Pereira e Paula Caetano
216,A princesa azul e a felicidade escondida,Filipa Sáragga,"Barcarena : Marcador, 2015",11,Antes 2017,9 - 11 anos,Literatura,Filipa Sáragga,
217,A sereia e os gigantes,texto e il. Catarina Sobral,"Lisboa : Orfeu Negro, 2015",11,Antes 2017,9 - 11 anos,Literatura,texto e il. Catarina Sobral,
218,A senhora Clap : e o mundo na palma das mãos,Marta Duque Vaz ; il. Alexandre Esgaio,"Lisboa : Planeta, 2015",11,Antes 2017,9 - 11 anos,Literatura,Marta Duque Vaz , il. Alexandre Esgaio
219,História de Portugal,"José Mattoso, Ana Maria Magalhães, Isabel Alçada","Alfragide : Caminho, imp. 2015-",11,Antes 2017,9 - 11 anos,Literatura,"José Mattoso, Ana Maria Magalhães, Isabel Alçada",
220,Viagens de chapéu : as invenções e indecisões de D. Amélia Longor,Susana Cardoso Ferreira ; il. Susa Monteiro,"Alfragide : Oficina do Livro, 2015",12,Antes 2017,9 - 11 anos,Literatura,Susana Cardoso Ferreira , il. Susa Monteiro
221,"D. Afonso III : ""o bolonhês""",Armanda Menezes ; il. Inês Moura Paes,ISBN: 9789896226930,12,Antes 2017,9 - 11 anos,Literatura,Armanda Menezes , il. Inês Moura Paes
222,"D. João V : ""o magnânimo""",Armanda Menezes ; il. Inês Moura Paes,ISBN: 978-989-622-694-7,12,Antes 2017,9 - 11 anos,Literatura,Armanda Menezes , il. Inês Moura Paes
223,Vem aí o Zé das Moscas e outras histórias,António Torrado ; il. Maria João Lopes,"Alfragide : Asa II, 2015",12,Antes 2017,9 - 11 anos,Literatura,António Torrado , il. Maria João Lopes
224,A vida mágica da sementinha : uma breve história do trigo,Alves Redol,"Alfragide : Caminho, D.L. 2015",12,Antes 2017,9 - 11 anos,Literatura,Alves Redol,
