,title,author,publisher,res_page,PNLedition,age_recom,theme,1st_author,other_authors
528,Missão - Onde está a June?,Eva Mejuto ; il. André Letria ; trad. Dora Isabel Batalim,"Pontevedra : OQO Ed., 2006",27,Antes 2017,6 - 8 anos,Literatura,Eva Mejuto , il. André Letria ; trad. Dora Isabel Batalim
529,As letras falam,"Mathilde Stein, Mies van Hout ; trad. Isabel Maria van Calker, Peter van Calker","Lisboa : Ana Paula Faria - Gatafunho, 2010",27,Antes 2017,6 - 8 anos,Literatura,"Mathilde Stein, Mies van Hout "," trad. Isabel Maria van Calker, Peter van Calker"
530,"Corre, corre cabacinha",texto Isabel Zambujal ; il. Helena Nogueira,"Cruz Quebrada : Oficina do Livro, 2006",27,Antes 2017,6 - 8 anos,Literatura,texto Isabel Zambujal , il. Helena Nogueira
531,O rapaz que tinha medo,escrito por Judy Allen ; il. Philip Giordano ; trad. Nuno Marques e Suzana Ramos ,"Lisboa : Dinalivro, 2006",27,Antes 2017,6 - 8 anos,Literatura,escrito por Judy Allen , il. Philip Giordano ; trad. Nuno Marques e Suzana Ramos 
532,Panda e a lua mentirosa,texto Maria de Lurdes Marcelo ; il. Maria João Lopes,"Lisboa : Plátano, 2006",27,Antes 2017,6 - 8 anos,Literatura,texto Maria de Lurdes Marcelo , il. Maria João Lopes
533,O gato adormecido,António Mota ; il. Marta Torrão,"Vila Nova de Gaia : Gailivro, 2006",27,Antes 2017,6 - 8 anos,Literatura,António Mota , il. Marta Torrão
534,O génio da floresta,texto e il. Marta Torrão,"[S.l.] : O Bichinho de Conto, 2006",27,Antes 2017,6 - 8 anos,Literatura,texto e il. Marta Torrão,
535,Segredos,Gill Pittar ; il. Cris Morrell ; trad. Teresa Figueira,ISBN: 989-50-0484-2,27,Antes 2017,6 - 8 anos,Literatura,Gill Pittar , il. Cris Morrell ; trad. Teresa Figueira
536,"Come a sopa, Marta!",Manuela Monteiro ; il. Gabriela Sotto Mayor,"Porto : Campo das Letras, 2006",27,Antes 2017,6 - 8 anos,Literatura,Manuela Monteiro , il. Gabriela Sotto Mayor
537,Contos com valores para... conhecer... respeitar... e brincar,Patacrúa ; il. de Magicomora ; trad. Dora Isabel Batalim,"Pontevedra : OQO Ed., 2006",27,Antes 2017,6 - 8 anos,Literatura,Patacrúa , il. de Magicomora ; trad. Dora Isabel Batalim
538,A flor da alegria,texto e il. Inês de Oliveira,ISBN: 972-0-71881-1,28,Antes 2017,6 - 8 anos,Literatura,texto e il. Inês de Oliveira,
539,O segredo do rei curro,Benoît Debecker,ISBN: 989-50-0056-1,28,Antes 2017,6 - 8 anos,Literatura,Benoît Debecker,
540,Os amigos de Lia,texto Gail Herman ; trad. Maria Isabel de Mendonça Soares,ISBN: 972-22-2560-X,28,Antes 2017,6 - 8 anos,Literatura,texto Gail Herman , trad. Maria Isabel de Mendonça Soares
541,O primeiro natal dos animais,"recontadas por António Torrado ; il. Zé Paulo, Victor Paiva","Porto : Campo das Letras, 2006",28,Antes 2017,6 - 8 anos,Literatura,recontadas por António Torrado ," il. Zé Paulo, Victor Paiva"
542,O canto do rouxinol : um conto de fada,texto Joanne Barkan ; il. France Brassard ; trad. Sara Costa,"Porto : Asa, 2006",28,Antes 2017,6 - 8 anos,Literatura,texto Joanne Barkan , il. France Brassard ; trad. Sara Costa
543,"Ler, ouvir e contar : cinco histórias tradicionais portuguesas",Manuela Castro ; il. Vera Guedes ; pref. João César das Neves,"São João do Estoril : Sopa de Letras, 2006",28,Antes 2017,6 - 8 anos,Literatura,Manuela Castro , il. Vera Guedes ; pref. João César das Neves
544,As luzes do Natal,"Isabel Martins, Madalena Matoso","São Pedro do Estoril : Planeta Tangerina, 2006",28,Antes 2017,6 - 8 anos,Literatura,"Isabel Martins, Madalena Matoso",
545,Missó : uma concha em São Tomé,Paula Viotti ; il. Rita Correia,ISBN: 989-50-0041-3,28,Antes 2017,6 - 8 anos,Literatura,Paula Viotti , il. Rita Correia
546,"Uma mesa é uma mesa, será?",Isabel Rainha ; il. Ana Ribeiro,ISBN: 972-699-859-X,28,Antes 2017,6 - 8 anos,Literatura,Isabel Rainha , il. Ana Ribeiro
547,O Peixinho Dourado e o lápis mágico,Mário Contumélias ; il. Jorge Brum,"Lisboa : Plátano, 2006",28,Antes 2017,6 - 8 anos,Literatura,Mário Contumélias , il. Jorge Brum
548,A menina que não sabia as cores,Mário Contumélias ; il. de Maria João Lopes,"Lisboa : Plátano, 2006",28,Antes 2017,6 - 8 anos,Literatura,Mário Contumélias , il. de Maria João Lopes
549,O fato do Pai Natal,texto Isabel Zambujal ; il. Helena Nogueira,"Cruz Quebrada : Oficina do Livro, 2006",28,Antes 2017,6 - 8 anos,Literatura,texto Isabel Zambujal , il. Helena Nogueira
550,A princesinha corajosa,texto Gabriela Barcelos ; il. Áurea Sousa,ISBN: 989-8056-29-0,28,Antes 2017,6 - 8 anos,Literatura,texto Gabriela Barcelos , il. Áurea Sousa
551,Os três na toca do lobo,Luísa Morandeira ; il. de Maurizio A. C. Quarello ; trad. Dora Isabel Batalim,"Pontevedra : OQO Ed., 2006",28,Antes 2017,6 - 8 anos,Literatura,Luísa Morandeira , il. de Maurizio A. C. Quarello ; trad. Dora Isabel Batalim
552,Panda e a dona educação,texto de Angela McAllister ; il. Ross Collins ; trad. Leonor Bragança,ISBN: 972-24-1410-0,28,Antes 2017,6 - 8 anos,Literatura,texto de Angela McAllister , il. Ross Collins ; trad. Leonor Bragança
553,As viagens de Simão : Austrália,texto e il. de Dorindo Carvalho,ISBN: 972-771-859-0,28,Antes 2017,6 - 8 anos,Literatura,texto e il. de Dorindo Carvalho,
554,Mister corvo,Emma Brownjohn ; trad. Carlos Grifo Babo,"Barcarena, : Presença, 2006",28,Antes 2017,6 - 8 anos,Literatura,Emma Brownjohn , trad. Carlos Grifo Babo
555,Já sou grande mamã!,escrito por Dawn Sirett ; il. Ingela Peterson ; trad. Joana Ferreira da Silva,ISBN: 989-550-482-9,28,Antes 2017,6 - 8 anos,Literatura,escrito por Dawn Sirett , il. Ingela Peterson ; trad. Joana Ferreira da Silva
556,O coelho e o veado e a sua história,texto e il. Elsa Lé ; rev. Aurélio Moreira,"Porto : Ambar, 2006",28,Antes 2017,6 - 8 anos,Literatura,texto e il. Elsa Lé , rev. Aurélio Moreira
557,Os nossos corpos são todos diferentes,texto de Pat Thomson ; il. Jonathan Allen ; trad. Humberto Brito ; rev. Ana Marques,"Lisboa : Ana Paula Faria - Gatafunho, 2006",29,Antes 2017,6 - 8 anos,Literatura,texto de Pat Thomson , il. Jonathan Allen ; trad. Humberto Brito ; rev. Ana Marques
558,Anjinha de Natal,texto e il. Celeste Maia,"Lisboa : Dom Quixote, 2006",29,Antes 2017,6 - 8 anos,Literatura,texto e il. Celeste Maia,
559,"Risco, o peixe-aranha",Mário Castrim ; il. João Caetano,"Porto : Campo de Letras, 2006",29,Antes 2017,6 - 8 anos,Literatura,Mário Castrim , il. João Caetano
560,É tão injusto,Andrew Clements ; il. Brian Selznick ; trad. do espanhol Teresa Figueira,ISBN: 989-50-0052-9,29,Antes 2017,6 - 8 anos,Literatura,Andrew Clements , il. Brian Selznick ; trad. do espanhol Teresa Figueira
561,O quadro que não quer acabar,texto José Jorge Letria ; il. Catarina Cardoso,"Porto : Ambar, 2006",29,Antes 2017,6 - 8 anos,Literatura,texto José Jorge Letria , il. Catarina Cardoso
